Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Name,Indication,,,,,,,,,Price,10.41,
,Galafold (migalastat),Fabry Disease,,,,,,,,,Shares,296.590931,Q224
,Pombiliti (cipaglucosidase),Pompe Disease,,,,,,,,,MC,3087.51159171,
,,,,,,,,,,,Cash,260.062,Q224
,,,,,,,,,,,Debt,388.939,Q224
,,,,,,,,,,,EV,3216.38859171,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,CEO: Bradley Campbell replaced John Crowley,,
