Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,1H23,2H23,1H24
,Asset Management,,,3517
,Insurance,,,10312
,Revenue,,,13829
,AM Costs,,,2840.929
,Insurance Costs,,,10418.344
,Operating Costs,,,13259.273
,Operating Income,,,569.7270000000008
,Taxes,,,486.17
,NCI,,,674.602
,,,,
,FRE,,,755
,TOE,,,1000
,ANI,,,972
,,,,
,AUM,,,601
