Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,25.96,
,,,,,,,,,,,Shares,58.4653,Q424
,,,,,,,,,,,MC,1517.759188,
,,,,,,,,,,,Cash,28.673,Q424
,,,,,,,,,,,Debt,441.0,Q424
,,,,,,,,,,,EV,1930.086188,
,,,,,,,,,,,,,
,,,,,,,,,,,PP&E,1028.605,Q424
