Main,Unnamed: 1,Unnamed: 2
,Brand,
,Generic,etrasimod
,Economics,Acquired Arena
,MOA,S1P
,Indications,Ulcerative Colitis
,Regulatory,Filing 2022
,Clinical Trials,
,,"Phase III ""ELEVATE UC 12"""
,,24.8% remission vs. 15.2% p=0.0264
,,
,,"Phase III ""ELEVATE UC 52"""
,,27% remission vs. 7.4% at week 12
,,32% remission vs. 6.7% at week 52
