Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,Name,Round,Size,Date,Investors,Founded,Notes
,Blockstream,Seed,21,2014-11-01 00:00:00,,2014,3.2B valuation
,Blockstream,A,55,2016-02-01 00:00:00,,,
,Blockstream,B,210,2021-08-01 00:00:00,,,
,Molecule,Seed,12.7,2022-06-27 00:00:00,"Northpond Ventures, Shine Capital, 1kx, Fifty Years, The LAO, BACKED VC, ZeePrime Capital, L1 Digital, Seed Club Ventures, IDTheory, Compound VC, Pillar VC, Inflection VC, Protocol Labs, BoxGroup, KdT Ventures, Boom Capital, Gaingels, Cherry Ventures, Amino Collective, Chorus One, OrangeDAO, BeakerDAO, Nathaniel Manning, Speedinvest, Bool Capital, Koji Capital, Healthspan Capital, Breyer Capital, Balaji Srinivasan, Andrew Keys, Lunar Ventures, Possible Ventures, First Principles VC, Signature Ventures",,
,VitaDAO,,,,,,
,Iskra,,,,,,Gaming
