Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,259.64,
,,,,,,,,,,,Shares,929.0,Q125
,,,,,,,,,,,MC,241205.56,
,,,,,,,,,,,Cash,81467.0,Q125
,,,,,,,,,,,Debt,76904.0,Q125
,,,,,,,,,,,EV,236642.56,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,CEO: Andrew Witty,,
