Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,MOA,Phase,Economics,,,,Price,7.99,
,denifanstat,MASH,Fatty acid synthase inhibitor,I,,,,,Shares,32.195345,Q125
,TVB-3567,MASH,Fatty acid synthase inhibitor,,,,,,MC,257.24080655000006,
,,,,,,,,,Cash,144.56900000000002,Q125
,,,,,,,,,Debt,0.0,Q125
,,,,,,,,,EV,112.67180655000004,
,,,,,,,,,,,
,,,,,,,,,PIC,452.355,
,,,,,,,,,AD,-313.487,
