Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
,Revenue,118.793,171.472,229.251,321.001,392.118,435.444
,COGS,91.643,139.458,151.681,207.004,254.605,257.555
,Gross Profit,27.150000000000006,32.01400000000001,77.57,113.99699999999999,137.513,177.889
,OpEx,13.653,24.31,58.428,79.491,53.647,71.136
,Operating Income,13.497000000000005,7.704000000000011,19.141999999999996,34.505999999999986,83.86600000000001,106.75300000000001
,Interest Expense,0.26,-7.674,-25.853,-29.185,-32.853,-36.233
,Pretax Income,13.757000000000005,0.030000000000010907,-6.711000000000006,5.320999999999987,51.01300000000001,70.52000000000001
,Taxes,0.0,0.0,0.0,0.0,7.494,10.341
,Net Income,13.757000000000005,0.030000000000010907,-6.711000000000006,5.320999999999987,43.51900000000001,60.17900000000001
,,,,,,,
,,,,,,,
,,,,,,,0.11049224978195338
,,,,,,,
,CFFO,4.149,67.771,58.812,70.213,138.873,178.876
,CX,182.964,139.586,74.664,146.525,169.736,99.985
,FCF,-178.815,-71.81500000000001,-15.852000000000004,-76.31200000000001,-30.863,78.891
