Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
13.0,GMT (Green Metaverse Token),GMT,0.2378,0.0042,0.0014,0.0819,481680346.0,42886818.0,"180,329,387 GMT","2,022,549,215 GMT"
14.0,Raydium,RAY,1.79,0.0064,0.0146,0.0042,469650084.0,14042447.0,"7,843,968 RAY","262,840,316 RAY"
15.0,Jito,JTO,3.77,0.0167,0.0421,0.022,459734537.0,100184692.0,"26,574,438 JTO","122,042,076 JTO"
16.0,cat in a dogs world,MEW,0.004477,0.0054,0.1551,0.4623,398969603.0,94654730.0,"21,140,468,514 MEW","88,888,888,888 MEW"
17.0,Jito Staked SOL,JITOSOL,190.13,0.0055,0.0058,0.0039,1807849555.0,70706108.0,"371,884 JITOSOL","9,504,266 JITOSOL"
18.0,Marinade Staked SOL,MSOL,203.27,0.006,0.0116,0.0038,944448749.0,19435568.0,"95,418 MSOL","4,635,651 MSOL"
19.0,MAGA,TRUMP,14.78,0.0217,0.0423,0.6522,653296410.0,13884751.0,"939,305 TRUMP","43,997,357 TRUMP"
20.0,Popcat (SOL),POPCAT,0.4669,0.008,0.0971,0.1895,456865811.0,53725642.0,"114,734,402 POPCAT","979,973,185 POPCAT"
21.0,BlazeStake Staked SOL,BSOL,193.47,0.0058,0.0064,0.0045,393928172.0,27220514.0,"140,697 BSOL","2,037,278 BSOL"
22.0,Highstreet,HIGH,6.48,0.023,0.0167,0.5447,325348422.0,54525863.0,"8,407,930 HIGH","50,365,992 HIGH"
23.0,Band Protocol,BAND,1.76,0.008,0.0103,0.1253,250999101.0,9185518.0,"5,216,928 BAND","142,655,516 BAND"
24.0,Audius,AUDIO,0.2003,0.0026,0.0334,0.0596,244181948.0,19361156.0,"96,509,399 AUDIO","1,224,749,415 AUDIO"
25.0,Myro,MYRO,0.2595,0.0046,0.0794,0.2106,244880419.0,43965932.0,"169,149,578 MYRO","944,203,815 MYRO"
26.0,Ponke,PONKE,0.482,0.0216,0.0428,0.2849,206453550.0,39679788.0,"82,174,477 PONKE","429,777,374 PONKE"
27.0,Coin98,C98,0.2668,0.0013,0.0131,0.0799,206227059.0,13324373.0,"50,014,636 C98","772,777,665 C98"
28.0,Marlin,POND,0.02433,0.0002,0.0054,0.0746,196582558.0,4248255.0,"174,613,833 POND","8,087,375,977 POND"
29.0,Wen,WEN,0.0002254,0.0006,0.0484,0.1884,164645895.0,26762953.0,"118,394,893,499 WEN","727,716,951,329 WEN"
30.0,SLERF,SLERF,0.319,0.0084,0.0672,0.1338,160235226.0,62231822.0,"195,053,968 SLERF","499,997,750 SLERF"
31.0,Covalent,CQT,0.232,0.0011,0.0356,0.0156,160724092.0,1128471.0,"4,858,712 CQT","686,658,970 CQT"
32.0,Civic,CVC,0.1579,0.0006,0.0254,0.0334,158098537.0,13038783.0,"82,595,354 CVC","1,000,000,000 CVC"
33.0,MANEKI,MANEKI,0.01703,0.0001,0.1284,0.4024,145411072.0,51155598.0,"3,048,748,296 MANEKI","8,422,887,212 MANEKI"
34.0,michi,$MICHI,0.2451,0.0076,0.0731,0.1571,135692312.0,20063960.0,"81,847,902 $MICHI","555,770,673 $MICHI"
35.0,Orca,ORCA,2.67,0.0158,0.0268,0.0899,134852399.0,2916305.0,"1,090,009 ORCA","50,424,992 ORCA"
36.0,Tensor,TNSR,1.06,0.0045,0.0071,0.2255,133163098.0,88550460.0,"83,080,696 TNSR","125,000,000 TNSR"
37.0,Hashflow,HFT,0.3018,0.0013,0.0028,0.0399,122095624.0,8332057.0,"27,608,366 HFT","405,056,001 HFT"
38.0,LeverFi,LEVER,0.003776,0.008,0.0482,0.0804,121519927.0,14383020.0,"3,816,607,073 LEVER","32,193,006,143 LEVER"
39.0,Hivemapper,HONEY,0.07498,0.0035,0.0057,0.0309,117112991.0,1150017.0,"15,329,088 HONEY","1,562,702,350 HONEY"
40.0,Frontier,FRONT,1.25,0.0018,0.0172,0.0603,112781261.0,29989352.0,"24,007,556 FRONT","90,000,000 FRONT"
41.0,Metaplex,MPLX,0.317,0.0024,0.0405,0.0673,78953797.0,870424.0,"2,745,873 MPLX","248,745,041 MPLX"
42.0,Aleph.im,ALEPH,0.303,0.0022,0.0391,0.187,74819146.0,1643167.0,"5,424,837 ALEPH","247,220,482 ALEPH"
43.0,Shadow Token,SHDW,0.4513,0.0164,0.055,0.2007,73192805.0,1938989.0,"4,296,347 SHDW","160,995,890 SHDW"
44.0,Ren,REN,0.07178,0.0044,0.038,0.1742,71656555.0,12318667.0,"171,621,280 REN","999,127,500 REN"
45.0,RAMP,RAMP,0.1418,0.0006,0.0392,0.0482,67778261.0,9519.0,"67,107 RAMP","477,838,740 RAMP"
46.0,Drift,DRIFT,0.459,0.0043,0.064,0.2141,67536624.0,34988756.0,"76,229,426 DRIFT","146,756,146 DRIFT"
47.0,Star Atlas,ATLAS,0.00383,0.0109,0.0046,0.0018,60850912.0,1957910.0,"511,147,099 ATLAS","15,928,443,942 ATLAS"
48.0,DIA,DIA,0.541,0.0058,0.0075,0.0678,59657550.0,6988612.0,"12,938,406 DIA","110,617,604 DIA"
49.0,Star Atlas DAO,POLIS,0.2141,0.0041,0.0073,0.0554,53823885.0,428284.0,"2,000,508 POLIS","251,939,491 POLIS"
50.0,catwifhat,CWIF,1.454e-06,0.0059,0.1077,0.5933,52387059.0,9081854.0,"6,246,242,579,143 CWIF","35,979,997,216,348 CWIF"
51.0,Samoyedcoin,SAMO,0.01377,0.0101,0.1479,0.707,50235560.0,9807235.0,"715,053,708 SAMO","3,657,134,467 SAMO"
52.0,Measurable Data Token,MDT,0.07114,0.0075,0.0235,0.1759,47775538.0,30569170.0,"429,685,282 MDT","676,157,013 MDT"
53.0,Kin,KIN,1.554e-05,0.0013,0.008,0.1355,45797990.0,260302.0,"16,769,432,816 KIN","2,935,737,051,545 KIN"
54.0,Neon EVM,NEON,0.7896,0.0023,0.0185,0.0557,45454786.0,6129823.0,"7,763,011 NEON","57,651,000 NEON"
55.0,Smog,SMOG,0.05157,0.0068,0.0114,0.1409,40153608.0,491538.0,"9,532,299 SMOG","778,999,968 SMOG"
56.0,Green Satoshi Token (SOL),GST,0.02602,0.0051,0.0268,0.0275,39703098.0,768341.0,"29,579,215 GST","1,526,235,242 GST"
57.0,Solchat,CHAT,4.89,0.0017,0.0066,0.1865,39204950.0,2928421.0,"598,687 CHAT","8,043,460 CHAT"
58.0,Bonfida,FIDA,0.2948,0.0024,0.0048,0.0496,37714400.0,2636239.0,"8,944,882 FIDA","127,861,716 FIDA"
59.0,Only1,LIKE,0.1264,0.0032,0.0203,0.1767,34467755.0,1896610.0,"15,008,870 LIKE","273,286,650 LIKE"
60.0,Ice Open Network,ICE,0.004939,0.0236,0.0634,0.0538,32675766.0,16939771.0,"3,474,663,618 ICE","6,615,204,261 ICE"
61.0,Slothana,SLOTH,0.01901,0.0311,0.2518,0.2195,32230405.0,10885039.0,"572,916,121 SLOTH","1,695,118,152 SLOTH"
62.0,Gaimin,GMRX,0.004474,0.0017,0.0194,0.0507,29680077.0,1519232.0,"339,524,710 GMRX","6,634,129,332 GMRX"
63.0,DUKO,DUKO,0.00334,0.093,0.0682,1.165,32276694.0,6116229.0,"2,014,068,966 DUKO","9,663,955,990 DUKO"
64.0,GameStop,GME,0.004198,0.0273,0.0051,0.0052,28902580.0,16845939.0,"4,015,059,744 GME","6,885,214,218 GME"
65.0,Shoggoth,SHOGGOTH,0.03,-,-,-,28500000.0,,,
66.0,Artrade,ATR,0.0183,0.0153,0.0836,0.1812,27676210.0,5954962.0,"320,228,741 ATR","1,512,000,000 ATR"
67.0,Mango,MNGO,0.02811,0.0064,0.0221,0.08,28113995.0,197199.0,"7,009,418 MNGO","1,000,000,000 MNGO"
68.0,PARSIQ,PRQ,0.1036,0.0007,0.0199,0.0119,26963808.0,1383120.0,"13,398,377 PRQ","260,256,872 PRQ"
69.0,Aurory,AURY,0.4479,0.0104,0.0046,0.0194,25749358.0,295036.0,"661,177 AURY","57,490,361 AURY"
70.0,Solanium,SLIM,0.2198,0.002,0.0106,0.058,21981392.0,484481.0,"2,202,244 SLIM","100,000,000 SLIM"
71.0,Lido Staked SOL,stSOL,202.63,0.0038,0.0083,0.0051,21722636.0,566589.0,"2,796 STSOL","107,271 stSOL"
72.0,Solend,SLND,0.5522,0.0026,0.0415,0.0452,21473350.0,37598.0,"67,989 SLND","38,918,091 SLND"
73.0,ZUSD,ZUSD,0.9996,0,0.0027,0.0043,19007849.0,2022.0,"2,020 ZUSD","19,012,373 ZUSD"
74.0,Solama,SOLAMA,0.02828,0.0092,0.1434,0.1252,18601944.0,2623263.0,"92,939,821 SOLAMA","653,868,075 SOLAMA"
75.0,bitsCrunch,BCUT,0.09838,0.0011,0.0028,0.0197,17891902.0,166064.0,"1,688,044 BCUT","181,607,750 BCUT"
76.0,Step Finance,STEP,0.07666,0.0013,0.0675,0.0072,16975557.0,155981.0,"2,034,589 STEP","221,408,395 STEP"
77.0,Sonic The Goat,GOAT,1.8e-05,0.0034,0.0009,0.0379,15924302.0,4821.0,"267,493,068 GOAT","886,102,835,021 GOAT"
78.0,Ben the Dog,BENDOG,0.01597,0.0277,0.3439,1.1174,15714987.0,11918601.0,"746,509,599 BENDOG","999,780,947 BENDOG"
79.0,Pip,PIP,0.08924,0.0066,0.026,0.3384,14493279.0,61423.0,"688,270 PIP","162,333,223 PIP"
80.0,GYEN,GYEN,0.006351,0.0007,0.0064,0.0004,13407918.0,17326.0,"2,728,227 GYEN","2,098,780,833 GYEN"
81.0,Big Data Protocol,BDP,0.2427,0.0075,0.0001,0.122,12722130.0,309048.0,"1,273,137 BDP","52,278,856 BDP"
82.0,Somnium Space Cubes,CUBE,0.9025,0.0087,0.0164,0.0611,11266999.0,16823.0,"18,640 CUBE","12,500,000 CUBE"
83.0,Cheems,CHEEMS,0.004157,0.0166,0.0185,0.2242,10580098.0,188898.0,"45,444,208 CHEEMS","2,550,834,901 CHEEMS"
84.0,Decimated,DIO,0.02374,0.0001,0.0225,0.2623,10341308.0,217398.0,"9,158,222 DIO","435,587,921 DIO"
85.0,SolCex,SOLCEX,0.01805,0.0088,0.0701,0.0516,9203343.0,3392676.0,"172,735,278 SOLCEX","500,000,000 SOLCEX"
86.0,Serum,SRM,0.03602,0.0046,0.0552,0.1887,9475031.0,1536024.0,"42,683,327 SRM","263,244,669 SRM"
87.0,Gari Network,GARI,0.02212,0.0015,0.0369,0.0188,9228522.0,1673817.0,"75,662,791 GARI","415,994,800 GARI"
88.0,Octokn,OTK,0.02984,0.003,0.1063,0.2846,9054094.0,115989.0,"3,884,020 OTK","303,136,890 OTK"
89.0,DeFi Land,DFL,0.001248,0.0033,0.0329,0.1186,8899377.0,26654.0,"21,361,064 DFL","7,137,303,616 DFL"
90.0,analoS,ANALOS,0.0001002,0.0236,0.0762,0.3885,8255111.0,4487607.0,"44,791,715,736 ANALOS","82,080,218,235 ANALOS"
91.0,Choise.ai,CHO,0.07429,0.0021,0.0069,0.0549,8123292.0,2964222.0,"39,901,751 CHO","109,573,889 CHO"
92.0,Amulet,AMU,0.03848,0.0067,0.0415,0.2518,8003638.0,2603345.0,"67,645,943 AMU","209,500,000 AMU"
93.0,UNKJD,MBS,0.01258,0.036,0.0506,0.0869,7924138.0,89964.0,"7,151,548 MBS","625,437,750 MBS"
