Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,455.1,
,,,,,,,,,,,Shares,60.469583,Q224
,,,,,,,,,,,MC,27519.7072233,
,,,,,,,,,,,Cash,126.0,Q224
,,,,,,,,,,,Debt,706.0,Q224
,,,,,,,,,,,EV,28099.7072233,
