Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,SoundHound,,,,,,,,,,Price,17.0,
,,,,,,,,,,,Shares,407.686298,Q225
,,,,,,,,,,,MC,6930.667066,
,,,,,,,,,,,Cash,230.34,Q225
,,,,,,,,,,,Debt,0.0,Q225
,,,,,,,,,,,EV,6700.327066,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,CEO: Keyvan Mohajer,,
