Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,Economics,Admin,Approved,MOA,IP,,Price,126.75,
,Skytrokfa (lonapegsomatropin),pediatric GHD,,once-weekly SC,2021-08-25 00:00:00,,,,Shares,58.231,Q224
,Yorvipath,Hypoparathyroidism,,,,PTH,,,MC,7380.7792500000005,
,,,,,Phase,,,,Cash,259.0,Q224
,,,,,,,,,Debt,672.639,Q224
,CNP,Achondroplasia,,,,,,,EV,7794.418250000001,
,TLR7/8 agonist,Oncology,,,,,,,,,
,IL-2 beta/gamma,Oncology,,,,,,,,,
,ranibizumab,AMD,,,2024 IND,,,,,,
