Main,Unnamed: 1,Unnamed: 2
,Brand Name,Valtrex
,Generic Name,valacyclovir
,Indication,Herpes
,IP,4957294 expired 6/23/2009. '706 expires 2016. Apotex filed ANDA and notified GSK 8/16/2008 and GSK did not sue.
