Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,MOA,IP,Administration,Approval,,,Price,14.0,
,neffy (epinephrine),,,,Intranasal,2024-08-01 00:00:00,,,Shares,97.185475,Q324
,,,,,,,,,MC,1360.59665,
,,,,,,,,,Cash,204.62400000000002,Q324
,,,,,,,,,Debt,0.0,Q324
,,,,,,,,,EV,1155.97265,
,,,,,,,,,,,
,,,,,,,,,Founded,2015.0,
