Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,Owns 88% of BLCO,,,,,,,Price,8.0,
,,,,,,,,Shares,367.102,Q224
,,,,,,,,MC,2936.816,
,,,,,,,,Cash,623.0,Q224
,,,,,,,,Debt,21660.0,Q224
,,,,,,,,EV,23973.816,
