Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,,,,,,,,Price EUR,342.0,
,,,,,,,,,Shares,536.078431,Q424
,,,,,,,,,MC EUR,183338.823402,
,,,,,,,,,Cash EUR,0.0,Q424
,,,,,,,,,Debt EUR,-4442.7,Q424
,,,,,,,,,EV EUR,178896.123402,
