Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Name,,,,,,,,,,Price,100.0,
,obefazimod,UC,,,,,,,,,Shares,63.347837,Q424
,,,,,,,,,,,MC,6334.7837,
,,,,,,,,,,,Cash,144.0,Q424
,,,,,,,,,,,Debt,96.19500000000001,Q424
,,,,,,,,,,,EV,6286.9787,
