Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,,Q122,Q222,Q322,Q422,Q123,Q223,Q323,Q423,Q124,Q224,Q324,Q424,,,2021.0,2022.0,2023.0
,MAUs,29.203,29.92,30.896,31.987,32.973,34.192,35.096,36.237,,,,,,,273.135,303.604,318.878
,Paying,9.402,10.585,11.541,12.457,13.514,13.402,11.236,11.93,,,,,,,,,
,ARPU,7.7,7.2,6.9,6,5.4,5.8,7.4,6.6,,,,,,,,,
