Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
,Brand Name,"Prevnar, Prevanar-13, Prevanar, Prevenar 20, Prevnar 20, Apexxnar",,,,,,,,,,,,,,,,,,,,,,,,,,
,Generic Name,Pneumococcal 7-valent conjugate vaccine.,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indication,Pneumococcal Disease. Adults vs pediatric.,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mechanism,Vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,
,Administration,IM,,,,,,,,,,,,,,,,,,,,,,,,,,
,Regulatory,11/94 IND. 6/1/99 application (PLA). 2/2000 approval.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Prevanar 13 approval.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Prevnar 20 approved by EMA 2/2022,,,,,,,,,,,,,,,,,,,,,,,,,,
,IP,6921537 describes Prevnar process?,,,,,,,,,,,,,,,,,,,,,,,,,,
,Competition,Synflorix is 10-valent. http://www.emea.europa.eu/humandocs/Humans/EPAR/synflorix/synflorix.htm,,,,,,,,,,,,,,,,,,,,,,,,,,
,Launches,"Prevanar-13 launches in India - July 2010. 370,000 infant deaths due to pneumonia annually. 25m births annually. 15,000 Rs price.",,,,,,,,,,,,,,,,,,,,,,,,,,
,Model,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2005,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,,Q409,Q110,Q210,Q310,Q410,Q111,Q211,Q311,Q411,Q112
,Total WW Revenue,1508,1961.0,2439.0,2716.0,2888.0,3669.0,4145.0,,,,,,,,,,,287,806,900,914,1049,1149,976,1104,916,1079
,Total US Revenue,,,,,,1975.0,1928.0,,,,,,,,,,,144,389,516,540,530,651,428,454,395,554
,Total ExUS Revenue,,,,,,1694.0,2217.0,,,,,,,,,,,143,417,384,374,519,498,548,650,521,525
,WW P13,,,,,,2416.0,3657.0,,,,,,,,,,,0,286,569,735,826,996,821,1006,834,941
,US P13,,,,,,1761.0,1928.0,,,,,,,,,,,0,208,483,540,530,651,428,454,395,554
,ExUS P13,,,,,,655.0,1729.0,,,,,,,,,,,0,78,86,195,296,345,393,552,439,387
,WW P7,,,,,,1253.0,488.0,,,,,,,,,,,287,520,331,179,223,153,155,98,82,138
,US P7,,,,,,214.0,0.0,,,,,,,,,,,144,181,33,0,0,0,0,0,0,0
,ExUS P7,,,,,,1039.0,488.0,,,,,,,,,,,143,339,298,179,223,153,155,98,82,138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total WW Growth,,,,,,,,,,,,,,,,,,,,,,2.6550522648083623,0.4255583126550868,0.08444444444444454,0.20787746170678334,-0.12678741658722592,-0.060922541340295955
,Total US Growth,,,,,,,,,,,,,,,,,,,,,,2.6805555555555554,0.6735218508997429,-0.1705426356589147,-0.1592592592592592,-0.2547169811320755,-0.14900153609831024
,Total ExUS Growth,,,,,,,,,,,,,,,,,,,,,,2.629370629370629,0.19424460431654667,0.42708333333333326,0.7379679144385027,0.003853564547206201,0.054216867469879526
,WW P13 Growth,,,,,,,,,,,,,,,,,,,,,,-,2.4825174825174825,0.4428822495606326,0.36870748299319733,0.009685230024213176,-0.05522088353413657
,US P13 Growth,,,,,,,,,,,,,,,,,,,,,,-,2.1298076923076925,-0.11387163561076608,-0.1592592592592592,-0.2547169811320755,-0.14900153609831024
,ExUS P13 Growth,,,,,,,,,,,,,,,,,,,,,,-,3.4230769230769234,3.5697674418604652,1.830769230769231,0.4831081081081081,0.12173913043478257
,WW P7 Growth,,,,,,,,,,,,,,,,,,,,,,-0.22299651567944256,-0.7057692307692307,-0.5317220543806647,-0.45251396648044695,-0.6322869955156951,-0.0980392156862745
,US P7 Growth,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-
,ExUS P7 Growth,,,,,,,,,,,,,,,,,,,,,,0.5594405594405594,-0.5486725663716814,-0.47986577181208057,-0.45251396648044695,-0.6322869955156951,-0.0980392156862745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prevnar 13 US Price,,,,,,102.03,102.03,,,,,,,,,,,,,,,,,,,,
,Prevnar 13 US Doses,,,,,,17259.6295207292,18896.403018719982,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Birth Cohort,,,,,,4000.0,4000.0,,,,,,,,,,,,,,,,,,,,
,Birth Revenue,,,,,,408.12,408.12,,,,,,,,,,,,,,,,,,,,
