Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,Mechanism,,,,,,Price,5.36,
,efzofitimod,sarcoidosis,neuropilin,,,,,,Shares,89.004436,Q125
,,,,,,,,,MC,477.06377696000004,
,,,,,,,,,Cash,76.34899999999999,Q125
,,,,,,,,,Debt,0.0,Q125
,,,,,,,,,EV,400.71477696000005,
,,,,,,,,,,,
,,,,,,,,,PIC,621.953,
,,,,,,,,,AD,546.926,
,,,,,,,,,,,
,,,,,,,,,Founded,2005.0,
