Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,Name,,,,,,,Price,2.06,
,Nexletol (bempedoic acid),,,,,,,Shares,188.793816,Q224
,,,,,,,,MC,388.91526096,
,,,,,,,,Cash,189.304,Q224
,,,,,,,,Debt,262.475,Q224
,,,,,,,,EV,462.08626096,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,AD,1550.187,Q224
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,Founded,2008.0,
