Main,Unnamed: 1,https://arxiv.org/pdf/2309.09493,Unnamed: 3
,2016-10-17 00:00:00,End-to-end Attention-Based Distant Speech Recognition with Highway LSTM,
,,Authors,Hassan Taherian
,,Citations,
,,Link,https://arxiv.org/pdf/1610.05361.pdf
,,,
,2016-09-13 00:00:00,Wav2Letter: an End-to-End ConvNet-based Speech Recognition System,
,,Authors,"Facebook: Collobert, et al."
,,Citations,
,,Link,https://arxiv.org/pdf/1609.03193.pdf
,,,
,2016-09-12 00:00:00,WaveNet: A Generative Model for Raw Audio,
,,Authors,"Google: Aaron van den Oord, Sander Dieleman, Heiga Zen, Karen Simonyan, Oriol Vinyals, Alex Graves, Nal Kalchbrenner, Andrew Senior, Koray Kavukcuoglu"
,,Citations,
,,Link,https://arxiv.org/abs/1609.03499
,,,
,2016,End-to-end attention-based large vocabulary speech recognition,
,,Authors,Bahdanau et al.
,,Citations,527
,,Link,https://ieeexplore.ieee.org/document/7472618
,,,
,2016,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin,
,,Authors,Baidu: Amodei et al.
,,Citations,2741
,,Link,https://www.semanticscholar.org/paper/Deep-Speech-2-%3A-End-to-End-Speech-Recognition-in-Amodei-Ananthanarayanan/13497bd108d4412d02050e646235f456568cf822?p2df
,,,
,2016,Modeling Time-Frequency Patterns with LSTM vs. Convolutional Architectures for LVCSR Tasks,
,,Authors,"Google: Tara Sainath, Bo Li"
,,Citations,
,,Link,https://static.googleusercontent.com/media/research.google.com/zh-CN//pubs/archive/45401.pdf
,,,
,2016,Deep Convolutional Neural Networks with Layer-Wise Context Expansion and Attention,
,,Authors,Yu et al.
,,Citations,72
,,Link,https://www.semanticscholar.org/paper/Deep-Convolutional-Neural-Networks-with-Layer-Wise-Yu-Xiong/716e60cbbdacf01b3148e91a555358a96308b770?p2df
,,,
,2016,"Listen, attend and spell: A neural network for large vocabulary conversational speech recognition",
,,Authors,Chan et al.
,,Citations,995
,,Link,https://ieeexplore.ieee.org/document/7472621
,,,
,2016,Very Deep CNNs for Noise Robust Speech Recognition,
,,Authors,Qian et al.
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/7552554
,,,
,2016-10-10 00:00:00,Very Deep CNNs for End-to-End Speech Recognition,
,,Authors,Zhang et al
,,Citations,
,,Link,https://arxiv.org/pdf/1610.03022.pdf
,,,
,2016-10-10 00:00:00,Very deep multilingual CNNs for LVCSR,
,,Authors,Sercu et al.
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/7472620
,,,
,2016,Segmental Recurrent Neural Networks for End-to-End Speech Recognition.,
,,Authors,Lu et al.
,,Citations,81
,,Link,https://www.semanticscholar.org/paper/Segmental-Recurrent-Neural-Networks-for-End-to-End-Lu-Kong/aedffcebea081138a0f2bf2454f872700237fbf6?p2df
,,,
,2015-10-18 00:00:00,EESEN: End-to-end speech recognition using Deep RNN models and WFST-based decoding,
,,Authors,CMU: Miao et al.
,,Citations,
,,Link,https://arxiv.org/pdf/1507.08240.pdf
,,,
,2015,Online Sequence Training of Recurrent Neural Networks with Connectionist Temporal Classification,
,,Authors,Hwang & Sung.
,,Citations,
,,Link,https://arxiv.org/pdf/1511.06841.pdf
,,,
,2015,Recurrent Models for Auditory Attention in Multi-Microphone Distant Speech Recognition,
,,Authors,Kim et al.
,,Citations,26
,,Link,https://www.semanticscholar.org/paper/Recurrent-Models-for-Auditory-Attention-in-Distant-Kim-Lane/d35d6aa39d3932e3e2217f6fde4f2f0bf1969dbb?p2df
,,,
,2015,Lexicon-Free Conversational Speech Recognition with Neural Networks,
,,Authors,Maas et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Lexicon-Free-Conversational-Speech-Recognition-with-Maas-Xie/55ee875b9039febd378a3f8ac4e3d7603f83d57c?p2df
,,,
,2015,Fast and accurate recurrent neural network acoustic models for speech recognition,
,,Authors,Sak et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Fast-and-accurate-recurrent-neural-network-acoustic-Sak-Senior/9fca2af9a0e3f2c5c3ed47abb3ebd21b7265ac2b?p2df
,,,
,2015,Deep Neural Networks for Single-Channel Multi-Talker Speech Recognition,
,,Authors,Weng et al.
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/7122291
,,,
,2015,Deep convolutional neural networks for acoustic modeling in low resource languages,
,,Authors,William Chan
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/7178332
,,,
,2015,"Convolutional, Long Short-Term Memory, fully connected Deep Neural Networks",
,,Authors,Tara Sainath
,,Citations,810
,,Link,https://ieeexplore.ieee.org/document/7178838
,,,
,2015,Analysis of CNN-based speech recognition system using raw speech as input,
,,Authors,Palaz et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Analysis-of-CNN-based-speech-recognition-system-raw-Palaz-Magimai-Doss/0f94b1b699f1320a5fadbb34d29e8e255da8942f?p2df
,,,
,2015-06-24 00:00:00,Attention-Based Models for Speech Recognition,
,,Authors,Chorowski et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Attention-Based-Models-for-Speech-Recognition-Chorowski-Bahdanau/b624504240fa52ab76167acfe3156150ca01cf3b?p2df
,,,
,2014-12-04 00:00:00,End-to-end Continuous Speech Recognition using Attention-based Recurrent NN: First Results,
,,Authors,Chorowski et al.
,,Citations,
,,Link,https://arxiv.org/pdf/1412.1602.pdf
,,,
,2014-12-17 00:00:00,Deep Speech: Scaling up end-to-end speech recognition,
,,Authors,"Baidu: Awni Hannun, Carl Case, Jared Casper, Bryan Catanzaro, Greg Diamos, Erich Elsen, Ryan Prenger, Sanjeev Satheesh, Shubho Sengupta, Adam Coates, Andrew Y. Ng"
,,Citations,
,,Link,https://arxiv.org/abs/1412.5567
,,,
,2014-12-08 00:00:00,First-Pass Large Vocabulary Continuous Speech Recognition using Bi-Directional Recurrent DNNs,
,,Authors,Hannun et al.
,,Citations,
,,Link,https://arxiv.org/pdf/1408.2873.pdf
,,,
,2014-06-03 00:00:00,Learning Phrase Representations using RNN Encoder-Decoder for Statistical Machine Translation,
,,Authors,Umontreal: Cho et al.
,,Citations,
,,Link,https://arxiv.org/abs/1406.1078
,,,
,2014,A Neural Transducer,
,,Authors,Google: Jaitly et al.
,,Citations,
,,Link,https://arxiv.org/pdf/1511.04868.pdf
,,,
,2014,Towards End-To-End Speech Recognition with Recurrent Neural Networks,
,,Authors,Graves et al.
,,Ciations,
,,Link,https://www.semanticscholar.org/paper/Towards-End-To-End-Speech-Recognition-with-Neural-Graves-Jaitly/0fa553cfa0cf3cbdf7a913aa2ae789a757dfb32f?p2df
,,,
,2014,Stochastic pooling maxout networks for low-resource speech recognition,
,,Authors,Cai et al.
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/6854204
,,,
,2014,Robust CNN-based speech recognition with Gabor filter kernels,
,,Authors,Chang et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Robust-CNN-based-speech-recognition-with-Gabor-Chang-Morgan/1d340fe19026b0359bde23fcd7299a99a240bd15?p2df
,,,
,2014,Long short-term memory recurrent neural network architectures for large scale acoustic modeling,
,,Authors,Sak et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Long-short-term-memory-recurrent-neural-network-for-Sak-Senior/067e07b725ab012c80aa2f87857f6791c1407f6d?p2df
,,,
,2014,Combining time- and frequency-domain convolution in convolutional neural network-based phone recognition,
,,Authors,Laszlo Toth
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/6853584
,,,
,2014,Convolutional Neural Networks for Speceh Recognition,
,,Authors,Abdel-Hamid et al.
,,Citations,1479
,,Link,https://ieeexplore.ieee.org/document/6857341
,,,
,2014,Convolutional deep maxout networks for phone recognition,
,,Authors,Toth et al.
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Convolutional-deep-maxout-networks-for-phone-T%C3%B3th/0a245098455a6663f922a83d318f7b61d357ab1f?p2df
,,,
,2014,Speech recognition with deep recurrent neural networks,
,,Authors,Graves et al.
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/6638947
,,,
,2013,Recent advances in deep learning for speech research at Microsoft,
,,Authors,Microsoft: Deng et al.
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/6639345
,,,
,2013,Machine Learning Paradigms for Speech Recognition: An Overview,
,,Authors,Microsoft: Li Deng and Xiao Li
,,Citations,244
,,Link,https://ieeexplore.ieee.org/document/6423821
,,,
,2013,Improvements to Deep Convolutional Neural Networks for LVCSR,
,,Authors,Sainath et al
,,Citations,
,,Link,https://www.semanticscholar.org/paper/Improvements-to-Deep-Convolutional-Neural-Networks-Sainath-Kingsbury/709e40a2614846a48d8e25f114eb2fa6ece853cc?p2df
,,,
,2013,Improving low-resource CD-DNN-HMM using dropout and multilingual DNN training,
,,Authors,Miao et al.
,,Citations,72
,,Link,https://www.semanticscholar.org/paper/Improving-low-resource-CD-DNN-HMM-using-dropout-and-Miao-Metze/0992d407001c6a681bd4cb571a777d2c2dc274fd?p2df
,,,
,2013,Improving deep neural networks for LVCSR using rectified linear units and dropout,
,,Authors,Dahl et al.
,,Citations,732
,,Link,https://ieeexplore.ieee.org/document/6639346/
,,,
,2013,Deep convolutional neural networks for LVCSR,
,,Authors,Sainath et al.
,,Citations,581
,,Link,https://ieeexplore.ieee.org/document/6639347
,,,
,2012,Sequence Transduction with Recurrent Neural Networks,
,,Authors,Alex Graves
,,Citations,
,,Link,https://arxiv.org/pdf/1211.3711.pdf
,,,
,2012,Deep Neural Networks for Acoustic Modeling in Speech Recognition: The Shared Views of Four Research Groups,
,,Authors,Hinton et al.
,,Citations,6668
,,Link,https://ieeexplore.ieee.org/document/6296526
,,,
,2012,The Kaldi Speech Recognition Toolkit,
,,Authors,Daniel Povey et al.
,,Citations,
,,Link,https://publications.idiap.ch/downloads/reports/2011/Povey_Idiap-RR-04-2012.pdf
,,,
,2012,Applying Convolutional Neural Networks concepts to hybrid NN-HMM model for speech recognition. IEEE Int Conf,
,,Authors,Abdel-Hamid et al.
,,Citations,467
,,Link,https://ieeexplore.ieee.org/document/6288864
,,,
,2011,Context-Dependent Pre-Trained Deep Neural Networks for Large-Vocabulary Speech Recognition,
,,Authors,Dahl et al.
,,Citations,1930
,,Link,https://ieeexplore.ieee.org/document/5740583?part=1
,,,
,2010,Front-end factor analysis for speaker verification. IEEE Transact Audio Speech Lang Process,
,,Authors,Dehak et al.
,,Citations,2152
,,Link,https://ieeexplore.ieee.org/document/5545402
,,,
,2008,Speech recognition with weighted finite-state transducers,
,,Authors,"Mohri, M., Pereira, F., Riley, M."
,,Citations,96
,,Links,https://link.springer.com/chapter/10.1007/978-3-540-49127-9_28
,,,
,2006,Connectionist temporal classification: labelling unsegmented sequence data with recurrent neural networks,
,,Authors,Graves et al.
,,Citations,6392
,,Links,https://www.cs.toronto.edu/~graves/icml_2006.pdf
,,,
,2005,Framewise phoneme classification with bidirectional LSTM and other neural network architectures. Neural Networks.,
,,Authors,Graves & Schmidhuber
,,Citations,5841
,,Link,https://www.sciencedirect.com/science/article/abs/pii/S0893608005001206
,,,
,1997,A post-processing system to yield reduced word error rates: Recognizer Output Voting Error Reduction (ROVER),
,,Authors,NIST: JG Fiscus
,,Citations,408
,,Link,https://ieeexplore.ieee.org/document/659110/authors#authors
,,,
,1996,Unit selection in a concatenative speech synthesis system using a large speech database,
,,Authors,"AJ Hunt, AW Black"
,,,
,1994,Connectionist Speech Recognition: A Hybrid Approach,
,,Authors,"Herve Bourlard, Nelson Morgan"
,,Citations,1256
,,Link,https://www.researchgate.net/publication/230875873_Connectionist_Speech_Recognition_A_Hybrid_Approach
,,,
,1991,Review of TDNN (time delay neural network) architectures for speech recognition,
,,Authors,"M. Sugiyama, H. Sawai, A. Waibel"
,,Citations,36
,,Link,https://www.semanticscholar.org/paper/Review-of-TDNN-%28time-delay-neural-network%29-for-Sugiyama-Sawai/073b6128f04fe4b88b88ae297615af289c308753?p2df
,,,
,1991,Hidden Markov Models for Speech Recognition,
,,Authors,"AT&T Bell Labs: LR Rabiner, BH Juang"
,,Citations,
,,Link,https://www.jstor.org/stable/1268779
,,,
,1989,Phoneme recognition using time-delay neural networks. IEEE Transact,
,,Authors,"Waibel, Hinton et al."
,,Citations,2961
,,Link,https://www.semanticscholar.org/paper/Phoneme-recognition-using-time-delay-neural-Waibel-Hanazawa/cd62c9976534a6a2096a38244f6cbb03635a127e?p2df
,,,
,1989,A Tutorial on Hidden Markov Models and Selected Applications in Speech Recognition. Proc IEEE,
,,Authors,L Rabiner
,,Citations,13699
,,Link,https://www.semanticscholar.org/paper/A-tutorial-on-hidden-Markov-models-and-selected-in-Rabiner/8fe2ea0a67954f1380b3387e3262f1cdb9f9b3e5?p2df
,,,
,1986,Maximum mutual information estimation of hidden Markov model parameters for speech recognition,
,,Authors,"Bahl, Brown, de Souza, Mercer"
,,Citations,358
,,Link,https://ieeexplore.ieee.org/document/1169179
,,,
,1986,Heterogeneous Acoustic Measurements and Multiple Classifiers for Speech Recognition,
,,Authors,Halberstadt
,,Citations,
,,Link,https://groups.csail.mit.edu/sls/publications/1998/phdthesis-drew.pdf
,,,
,1983,A Maximum Likelihood Approach to Continuous Speech Recognition,
,,Authors,"Bahl, Jelinek, Mercer"
,,Citations,643
,,Link,https://ieeexplore.ieee.org/document/4767370
,,,
,,,
,1983,An introduction to the application of the theory of probabilistic functions of a Markov process to automatic speech recognition,
,,Authors,"Nokia Bell Labs: Levinson, Rabiner, Sondhi"
,,Citations,
,,Link,https://ieeexplore.ieee.org/document/6768244
,,,
,,,
,,,
,,,
,,ICASSP - IEEE Conf on Acoustics Speech Signal Processing,
