Main,Unnamed: 1,Unnamed: 2
,Brand,"Wainua, Wainzua"
,Generic,eplontersen
,Economics,IONS
,Regulatory,NDA 217388 approved 12/22/2023
,Indication,hATTR polyneuropathy
,MOA,TTR ASO
,Clinical Trials,
,,"""ION-682884-CS3"""
,,mNIS+7 primary met
,,
,,NEURO-TTRansform - ATTRv-PN
,,EU approved
