Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,152,
,,,,,,,,,,,Shares,1294.820734,Q424
,,,,,,,,,,,MC,196812.75156799998,
,,,,,,,,,,,Cash,11477,Q424
,,,,,,,,,,,Debt,918,Q424
,,,,,,,,,,,EV,186253.75156799998,
,,,,,,,,,,,,,
,,,,,,,,,,,Founded: 2004,,
,,,,,,,,,,,President,Harley Finkelstein,
,,,,,,,,,,,CFO: Jeff Hoffmeister,,
