Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,BABA,56,252,161,,119.61472,119.96348,30142.909440000003,19314.12028,0.3487599999999986,161,56.15035999999978,91,119.61472,10884.93952,119.13,-44.10952000000091,,,,,20.83,0.00042117369599283726
,BX,0,400,500,,128.53292,129.16735,51413.168,64583.675,0.6344300000000089,400,253.77200000000357,-100,129.16735,-12916.735,126.49,267.7350000000004,,,,,33.93,0.0002925079607554492
,COST,0,35,45,,976.51114,977.80667,34177.8899,44001.30015,1.2955300000000989,35,45.34355000000346,-10,977.80667,-9778.066700000001,976,18.066700000000537,,,,,27.0,0.0003453604467215889
,CRM,20,225,185,,252.148,252.28595,56733.299999999996,46672.90075,0.13795000000001778,185,25.52075000000329,40,252.148,10085.92,257.75,224.08000000000015,,,,,29.67,0.0002869267005731279
,CSCO,0,440,540,,56.20091,56.13939,24728.4004,30315.2706,-0.06152000000000157,440,-27.068800000000692,-100,56.13939,-5613.939,55.45,68.9389999999996,,,,,15.09,0.00027414595948733144
,DIS,90,390,300,,87.59462,87.7675,34161.9018,26330.25,0.17287999999999215,300,51.863999999997645,90,87.59462,7883.5158,87.26,-30.115800000000092,,,,,16.22,0.00026813395651103286
,GE,0,258,270,,194.35372,194.56711,50143.25976,52533.1197,0.21339000000000397,258,55.05462000000102,-12,194.56711,-2334.8053200000004,192.87,20.36532000000011,,,,,30.53,0.00029734199979162374
,GOOGL,5,195,165,,155.56308,155.72697,30334.800600000002,25694.95005,0.16388999999998077,165,27.041849999996828,30,155.56308,4666.892400000001,155.94,11.307599999999525,,,,,25.29,0.0004513673487140532
,GS,8,46,38,,532.93087,533.30632,24514.820020000003,20265.640160000003,0.3754500000000007,38,14.267100000000028,8,532.93087,4263.44696,528.45,-35.846959999999854,,,,,15.2,0.00033943376059339094
,HD,0,96,111,,358.18719,358.20541,34385.970239999995,39760.800509999994,0.018219999999985248,96,1.7491199999985838,-15,358.20541,-5373.08115,356.1,31.58114999999924,,,,,25.09,0.00033838290927862155
,IBM,15,190,155,,245.55805,245.52968,46656.029500000004,38057.1004,-0.028369999999995343,155,-4.397349999999278,35,245.55805,8594.53175,229.6,-558.5317500000006,,,,,25.27,0.00029830086587321334
,INTU,10,60,50,,599.959,598.937,35997.53999999999,29946.850000000002,-1.0219999999999345,50,-51.099999999996726,10,599.959,5999.589999999999,596.05,-39.08999999999992,,,,,19.9,0.0003017694151086999
,ISRG,4,96,82,,494.64188,495.09537,47485.62048,40597.82034,0.45348999999998796,82,37.18617999999901,14,494.64188,6924.98632,487.93,-93.96632000000011,,,,,31.98,0.0003630648360496234
,JNJ,35,70,49,,155.232,155.78,10866.24,7633.22,0.5480000000000018,49,26.85200000000009,21,155.232,3259.872,155,-4.871999999999986,,,,,6.06,0.00032757712927836813
,JPM,20,185,140,,242.40919,242.96786,44845.70015,34015.5004,0.5586700000000064,140,78.2138000000009,45,242.40919,10908.41355,240.9,-67.91354999999953,,,,,23.42,0.00029697747227613066
,KO,-30,135,210,,72.75778,72.79,9822.300299999999,15285.900000000001,0.03222000000000946,135,4.3497000000012775,-75,72.79,-5459.250000000001,73.42,-47.24999999999966,,,,,8.32,0.00033136584464797344
,LIN,-4,71,75,,448.84113,447.4276,31867.720230000003,33557.07,-1.413530000000037,71,-100.36063000000263,-4,447.4276,-1789.7104,447.54,-0.4496000000001459,,,,,17.84,0.00027267951394698725
,LLY,-3,53,51,,826.91472,827.11235,43826.48016,42182.729849999996,0.19763000000000375,51,10.079130000000191,2,826.91472,1653.82944,830,6.170560000000023,,,,,37.51,0.00043611608565685976
,MA,6,92,76,,533.90674,534.42947,49119.42008,40616.63972000001,0.5227300000000241,76,39.72748000000183,16,533.90674,8542.50784,530.01,-62.34784000000036,,,,,30.4,0.00033877128177629205
,MCD,-18,72,102,,317.96375,317.91294,22893.39,32427.11988,-0.05081000000001268,72,-3.658320000000913,-30,317.91294,-9537.3882,318.4,-14.611799999999562,,,,,21.07,0.000380871399155658
,META,6,88,72,,522.94682,522.35944,46019.32016,37609.87968,-0.5873800000000529,72,-42.291360000003806,16,522.94682,8367.14912,519.93,-48.26912000000084,,,,,28.78,0.0003441381724931257
,MRK,30,465,435,,78.78226,78.71552,36633.7509,34241.2512,-0.0667399999999958,435,-29.031899999998174,30,78.78226,2363.4678,78.74,-1.2677999999999656,,,,,21.17,0.0002986948765113335
,MS,0,423,468,,113.61277,113.57308,48058.20171,53152.201440000004,-0.03968999999999312,423,-16.78886999999709,-45,113.57308,-5110.7886,111.9,75.28859999999995,,,,,34.31,0.00033899677238861
,MSFT,0,3,3,,374.31,379.29,1122.93,1137.8700000000001,4.980000000000018,3,14.940000000000055,0,379.29,0,375.99,0,,,,,0.73,0.0003228945506015569
,NFLX,5,43,43,,1049.85744,1049.50233,45143.86992,45128.600190000005,-0.35510999999996784,43,-15.269729999998617,0,1049.50233,0,1044,0,,,,,31.22,0.0003458418714139249
,NOW,0,48,48,,816.11583,818.10646,39173.55984,39269.11008,1.9906300000000101,48,95.55024000000049,0,818.10646,0,894.66,0,,,,,33.58,0.0004280833382423962
,NVDA,0,298,348,,103.66644,103.51,30892.59912,36021.48,-0.15643999999998925,298,-46.6191199999968,-50,103.51,-5175.5,102.53,49.0000000000002,,,,,17.02,0.0002543560372321238
,NVO,75,105,105,,61.36943,61.3605,6443.79015,6442.8525,-0.008929999999999438,105,-0.937649999999941,0,61.3605,0,61.71,0,,,,,26.09,0.002024576975446743
,NVS,60,105,120,,110.12789,110.24429,11563.42845,13229.3148,0.11640000000001294,105,12.222000000001358,-15,110.24429,-1653.66435,110.13,1.7143500000001666,,,,,10.67,0.00043036786580686264
,ORCL,28,322,259,,132.71087,132.83786,42732.90014,34405.00574,0.12699000000000638,259,32.89041000000165,63,132.71087,8360.78481,131.99,-45.41480999999942,,,,,29.51,0.0003825615910018012
,PEP,-32,152,184,,141.83053,141.41565,21558.240560000002,26020.4796,-0.4148800000000108,152,-63.06176000000164,-32,141.41565,-4525.3008,142,-18.69920000000002,,,,,14.84,0.00031190414433375545
,PFE,40,1560,1680,,22.4441,22.44571,35012.795999999995,37708.792799999996,0.0016099999999994452,1560,2.5115999999991345,-120,22.44571,-2693.4851999999996,22.37,9.085199999999674,,,,,26.45,0.00036371592585446923
,PG,7,42,70,,164.01667,164.245,6888.70014,11497.15,0.2283299999999997,42,9.589859999999987,-28,164.245,-4598.860000000001,164.38,-3.7799999999997453,,,,,5.83,0.00031709167406495574
,PGR,0,165,165,,264.77879,264.99515,43688.50035,43724.19975000001,0.21636000000000877,165,35.69940000000145,0,264.99515,0,265.03,0,,,,,22.98,0.0002628908610958237
,PLTR,36,636,600,,101.79038,101.90799,64738.68168,61144.794,0.1176099999999991,600,70.56599999999946,36,101.79038,3664.45368,100.4,-50.05367999999976,,,,,35.65,0.0002831984087460652
,PM,-35,287,287,,168.25659,168.13585,48289.64133,48254.98895,-0.12073999999998364,287,-34.652379999995304,0,168.13585,0,167.86,0,,,,,29.56,0.000306179638518162
,QCOM,28,273,245,,142.10872,142.03,38795.68056,34797.35,-0.07872000000000412,245,-19.28640000000101,28,142.10872,3979.0441600000004,141.12,-27.68416000000002,,,,,25.96,0.0003527507945040387
,RTX,10,400,340,,120.60175,120.37147,48240.7,40926.2998,-0.23027999999999338,340,-78.29519999999775,60,120.60175,7236.105,120.11,-29.504999999999768,,,,,26.39,0.00029596151108809656
,SAP,32,164,112,,273.33878,273.78893,44827.55992,30664.36016,0.4501500000000078,112,50.416800000000876,52,273.33878,14213.616559999999,271,-121.61655999999925,,,,,24.77,0.00032811458463039266
,SNY,0,880,780,,52.81159,52.83538,46474.1992,41211.5964,0.0237899999999982,780,18.556199999998597,100,52.81159,5281.159000000001,53.2,38.84100000000004,,,,,27.32,0.0003115669968329511
,T,-40,1320,1160,,27.09242,27.09414,35761.9944,31429.2024,0.0017199999999988336,1160,1.995199999998647,160,27.09242,4334.7872,27.16,10.812799999999925,,,,,20.39,0.00030346237261843204
,TMO,0,68,77,,435.64441,436.22617,29623.81988,33589.41509,0.5817600000000311,68,39.55968000000212,-9,436.22617,-3926.03553,430,56.03553000000022,,,,,24.63,0.0003896335951116725
,TMUS,8,164,136,,259.29463,259.48676,42524.319319999995,35290.19936,0.19213000000002012,136,26.129680000002736,28,259.29463,7260.24964,260.1,22.550360000001092,,,,,26.71,0.00034325213922919306
,TSLA,0,204,224,,255.4451,255.01696,52110.8004,57123.799040000005,-0.42813999999998487,204,-87.34055999999691,-20,255.01696,-5100.3392,250.9,82.33920000000012,,,,,37.95,0.0003474173951710698
,TSM,32,359,292,,157.62306,157.67938,56586.67854,46042.37896,0.05631999999999948,292,16.44543999999985,67,157.62306,10560.74502,157.02,-40.40501999999995,,,,,30.82,0.0003003048137707004
,UBER,75,405,330,,74.1337,74.23455,30024.148500000003,24497.4015,0.10084999999999411,330,33.28049999999806,75,74.1337,5560.0275,73.89,-18.277500000000302,,,,,17.19,0.00031528817504271247
,UNH,0,30,50,,433.30333,432.239,12999.099900000001,21611.949999999997,-1.0643300000000409,30,-31.929900000001226,-20,432.239,-8644.779999999999,428,84.77999999999952,,,,,12.8,0.00036982408904041945
,V,18,174,141,,336.22052,336.69617,58502.370480000005,47474.15997,0.47564999999997326,141,67.06664999999623,33,336.22052,11095.277160000001,334.37,-61.06716000000057,,,,,37.82,0.00035687146804493254
,VZ,0,725,600,,42.47397,42.44333,30793.62825,25465.998000000003,-0.030639999999998224,600,-18.383999999998935,125,42.47397,5309.24625,42.7,28.25375000000019,,,,,18.12,0.0003220782150148038
,WMT,74,278,168,,94.96014,95.05429,26398.91892,15969.120719999999,0.09414999999999907,168,15.817199999999843,110,94.96014,10445.615399999999,94.7,-28.615399999999198,,,,,13.35,0.0003150960042861213
