Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,385.63,
,,,,,,,,,,,Shares,42.978585,Q324
,,,,,,,,,,,MC,16573.83173355,
,,,,,,,,,,,Cash,,Q324
,,,,,,,,,,,Debt,,Q324
,,,,,,,,,,,EV,16573.83173355,
