Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,MOA,,,,,,Price,6.5,
,icovamenib,T2D/T1D,menin inhibitor,,,,,,Shares,36.043561,Q324
,BMF-500,acute leukemia,,,,,,,MC,234.2831465,
,BMF-650,GLP-1,,,,,,,Cash,88.3,Q324
,,,,,,,,,Debt,0.0,Q324
,,,,,,,,,EV,145.98314649999998,
,,,,,,,,,,,
,,,,,,,,,PIC,433.917,Q324
,,,,,,,,,AD,357.949,Q324
