Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,Brand,Sogroya,,
,Indication,GH deficiency,,
,Dosing,once-weekly,,
,Approvals,Japan: June 2023,,
,,EU: July 2023,,
,,Q324: 6 countries approved,,
,,,,
,,,,
,,"Phase III ""REAL4"" vs Norditropin",,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,%
