Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Name,Indication,MOA,Economics,Approval,IP,Admin,Competition,,,Price,305.0,
,Rezdiffra (resmetirom),NASH,THR-beta agonist,Roche royalty,,,oral,Ozempic,,,Shares,21.712677,Q224
,,,,,,,,,,,MC,6622.366485,
,,,,,,,,,,,Cash,1062.7939999999999,Q224
,,,,,,,,,,,Debt,116.607,Q224
,,,,,,,,,,,EV,5676.179485,
