Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,Q122,Q222,Q322,Q422,Q123,Q223,Q323,Q423,Q124,Q224,Q324,Q424
,Pylarify units,,,28.9364,32.312200000000004,39.2374,42.268,43.2552,46.1262,51.85080000000001,54.650999999999996,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Pylarify,,,144.682,161.561,196.187,211.34,216.276,230.631,259.254,273.255,,
,Definity,,,60.74,63.619,68.824,70.529,67.336,73.08,76.564,78.1,,
,TechneLite,,,22.094,24.725,20.986,21.594,23.272,21.517,21.714,28.186,,
,Other Diagnostics,,,6.175,6.022,5.807,5.454,5.74,5.978,5.932,5.825,,
,Other Revenue,,,5.601,7.239,8.98,12.783,7.322,22.793,6.511,8.725,,
,Revenue,,,239.292,263.166,300.78400000000005,321.70000000000005,319.946,353.999,369.975,394.091,,
,COGS,,,91.859,95.995,223.708,119.053,119.995,124.13,128.129,138.317,,
,Gross Profit,,,147.433,167.171,77.07600000000005,202.64700000000005,199.95100000000002,229.86900000000003,241.84600000000003,255.774,,
,S&M,,,25.414,26.983,32.617,36.456,37.399,35.264,45.546,45.035,,
,G&A,,,23.759,39.639,23.271,26.151,35.741,40.295,47.895,47.409,,
,R&D,,,12.517,0,30.532,15.901,14.45,16.824,48.024,60.601,,
,Operating Expenses,,,61.69,66.622,86.42,78.508,87.59,92.383,141.465,153.045,,
,Operating Income,,,85.743,100.54899999999999,-9.343999999999951,124.13900000000005,112.36100000000002,137.48600000000005,100.38100000000003,102.72900000000001,,
,Interest Income,,,-2.727,-3.9779999999999998,-1.7599999999999998,-0.4509999999999996,-5.054,0.9169999999999998,3.9290000000000003,4.182,,
,Pretax Income,,,83.01599999999999,96.571,-11.103999999999951,123.68800000000006,107.30700000000002,138.40300000000005,104.31000000000003,106.91100000000002,,
,Taxes,,,21.784,0,0,29.557,27.999,35.023,40.202,22.301,,
,Net Income,,,61.23199999999999,96.571,-11.103999999999951,94.13100000000006,79.30800000000002,103.38000000000005,64.10800000000003,84.61000000000001,,
,EPS,,,0.8615124868097079,1.4097956204379563,-0.16389909814166928,1.3255273608020963,1.1322273934271767,1.4749186783085095,0.9145873457450607,1.1984249514879395,,
,Shares,,,71.075,68.5,67.749,71.014,70.046,70.092,70.095,70.601,,
,,,,,,,,,,,,,
,Gross Margin,,,0.6161217257576517,0.6352302349087647,0.2562503324644929,0.6299253963319864,0.6249523357066505,0.6493492919471524,0.6536820055409149,0.6490226876533592,,
,,,,,,,,,,,,,
,Pylarify,,,,,,,0.4948369527653753,0.4275165417396525,0.32146370554623904,0.29296394435506756,,
