Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,Price,116.42,
,,,,,,,,,,Shares,633.177183,Q322
,,,,,,,,,,MC,73714.48764486,
,,,,,,,,,,Cash,9629.106,Q322
,,,,,,,,,,Debt,1985.659,Q322
,,,,,,,,,,EV,66071.04064486,
