Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
,Name,,,,,,Price,3.17,
,rilparencel,,,,,,Shares,129.536121,Q424
,,,,,,,MC,410.62950357,
,,,,,,,Cash,358.29200000000003,Q424
,,,,,,,Debt,0.0,Q424
,,,,,,,EV,52.33750356999997,
,,,,,,,,,
,,,,,,,,,
,,,,,,,Founded,2015.0,
