Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,Price,46.29,
,,,,,,,,,,Shares,48.675822,Q224
,,,,,,,,,,MC,2253.20380038,
,,,,,,,,,,Cash,230.154,Q224
,,,,,,,,,,Debt,587.102,Q224
,,,,,,,,,,EV,2610.1518003799997,
