Main,Unnamed: 1,Unnamed: 2
,Azure Arc,"""18,000 customers"" - FQ423 call"
,OpenAI,"""11,000 organizations"" - FQ423 call"
,Intelligent Data Platform,
,Fabric,"compute, storage, governance"
,,analytics
,AI Studio,
,,
,,
,Cloud for Sustainability,
,Nuance DAX ambient intelligence,
,DAX Express,
